,Serie,Numero,DetalheItens
0,10.0,278635.0,5 branco
0,10.0,278635.0, pasta pp grampo trilho vermelha - ref: 606pp
0,10.0,278635.0,caixa descarga branca seng.
0,10.0,278635.0, caixa organizadora or23 preto 60l
0,10.0,278635.0, cesto p 19x13x8x6
0,10.0,278635.0,5 branco
0,10.0,278635.0, pasta grampo escolar delloplast azul c gp
0,10.0,278635.0, pasta grampo escolar delloplast vd c gp
0,10.0,278635.0, pasta pp grampo trilho vermelha - ref: 606pp
0,10.0,278635.0, pen drive 32gb - ref: se9-32
0,10.0,278635.0, filtro 5 tomadas slim biv pt 3m
0,10.0,278635.0, extensao 5m tripolar preta
0,10.0,278635.0, garrafa firenze 1l
0,10.0,278657.0,caneta hidrografica jumbo c12 cores ref-218
0,10.0,278657.0, big giz de cera mult 12 cores
0,10.0,278657.0, massinha soft 15 cores
0,10.0,278657.0, tempera guache giott 15ml 12cores
0,10.0,278657.0, cola silicone liquido 100ml
0,10.0,278657.0, tilembrete checklist 100fls
0,10.0,278657.0, meu primeiro giz 12 cores - ref: 09512
0,10.0,278657.0, gizao de cera est.c12und.
0,10.0,278657.0, cola gel 90g
0,10.0,278657.0, pote cglitter 20g - ref: 24415b-1
0,10.0,278657.0, tempera guache giott 15ml 12cores
0,10.0,278657.0, cola branca 40g
0,10.0,278657.0, fita adesiva transp 18mmx40m - ref: 18mmx40m
0,10.0,278657.0, usapel goff bco a4 180gr 50fls
0,10.0,278657.0, brascoplast st 75g
0,10.0,278657.0, cola pano 100g
0,10.0,278657.0, tapete plastico pmouse ref: mtx-0018-2
0,10.0,278657.0, crepe uso geral tapefix - 18x50
0,10.0,278657.0, crepe uso geral tapefix - 18x50
0,10.0,278657.0, kit pincel ppintura c06un - ref: 21612-1
0,10.0,278657.0, kit pincel ppintura c06un - ref: 21612-1
0,10.0,278657.0, cola branca 500g
0,10.0,278657.0, fita adesiva color 18mmx40mtx40mic - ref- 40
0,10.0,278657.0, fita adesiva color 18mmx40mtx40mic - ref- 40
0,10.0,278657.0, fita adesiva color 18mmx40mtx40mic - ref- 40
0,10.0,278657.0, fita adesiva color 18mmx40mtx40mic - ref- 40
0,10.0,278657.0, fita de cetim 0.6mm c22.8m - ref: b0913-0.6
0,10.0,278657.0, pincel p pintura kit c06un - ref: 571-c
0,10.0,278657.0, pincel p pintura kit c06un - ref: 571-d
0,10.0,278657.0, pincel p pintura kit c06un - ref: 571-d
0,10.0,278657.0, pincel p pintura kit c06un - ref: 571-b
0,10.0,278657.0, tnt embalado rosa claro 200x140m
0,10.0,278657.0, tnt embalado verde band 200x140m
0,10.0,278657.0, tnt embalado amarelo 200x140m
0,10.0,278657.0, tnt embalado branco 200x140m
0,10.0,278657.0, tnt embalado preto 200x140m
0,10.0,278657.0, tnt embalado azul royal 200x140m
0,10.0,278657.0, tnt embalado vermelho 200x140m
0,10.0,278657.0, rolo platexvern.esm.acr.040 cca
0,10.0,278657.0, pote cglitter 20g - ref: 24415b-1
0,10.0,278657.0, fita decorativa 15x50 cores und.
0,10.0,278657.0, fita decorativa 15x50 cores und.
0,10.0,278657.0, fita de cetim 1.0mm c22.8m - ref: b0913-1.0
0,10.0,278657.0, fita de cetim 1.0mm c22.8m - ref: b0913-1.0
0,10.0,278657.0, fita de cetim 1.0mm c22.8m - ref: b0913-1.0
0,10.0,278657.0, fita de cetim 1.0mm c22.8m - ref: b0913-1.0
0,10.0,278657.0, percevejo de metal colorido cartela c08 uni
0,10.0,278657.0, percevejo de metal colorido cartela c08 uni
0,10.0,278657.0, fita de cetim 0.6mm c22.8m - ref: b0913-0.6
0,10.0,278657.0, fita de cetim 0.6mm c22.8m - ref: b0913-0.6
0,10.0,278657.0, fitilho cores 10mm x 50mm und
0,10.0,278657.0, fitilho cores 10mm x 50mm und
0,10.0,278657.0, fitilho cores 10mm x 50mm und
0,10.0,278657.0, caneta esferograg gol 101 az
0,10.0,278657.0, caneta esferog gol 101 pt
0,1.0,358.0,tinta acr fc 18l coralar palh coral
0,1.0,358.0, telha de 1 quadrada milheiro
0,1.0,358.0, tijolos de 8 furos uni
0,1.0,358.0, tinta esmalte 3
0,1.0,358.0,6l bc neve starlux
0,1.0,358.0," linha de 10"" metro"
0,1.0,358.0, tinta starlux novolar 15l branco gelo
0,1.0,358.0, trelica aco 6
0,1.0,358.0,00mts
0,1.0,358.0, ripao metro
0,1.0,358.0, cimento forte cpii 50kg
0,1.0,358.0, massa corrida 25kg megao
0,1.0,358.0, caibro metro
0,1.0,358.0, tabua de pinho 30cm 3mts
0,1.0,358.0, areia lavada carrada
0,1.0,358.0, areia barranco carrada
0,1.0,358.0, brita 19mm 1m
0,1.0,358.0, lixa massa gr220 230u 3m
0,1.0,358.0, prego aco 11/2x13 cc pol 1kg gerdau
0,1.0,358.0, prego aco 21/2x10 cc pol 1kg gerdau
0,1.0,3569.0,copo descartavel de 180 ml cx 2500 und
0,1.0,3569.0, saco de lixo 100 litros com 100 unidades
0,1.0,3569.0, alcool - liq 70 / 1 l cx c/ 12 und
0,1.0,3569.0, papel toalha interfolhada
0,1.0,3569.0, papel higienico frd com 16 pacotes de 4 rolos
0,1.0,3569.0, saco de lixo 200 lts com 100 unidades
0,1.0,3569.0, saco de lixo 50 lts com 100 unidades
0,1.0,3569.0, detergente lava louca 500 ml cx 24 un
0,1.0,3569.0, agua sanitaria 1 litro cx c/ 12
0,1.0,3569.0, esponja de la de aco bolsa com 8 un frd com 14 pct
0,1.0,3569.0, guardanapo com 16 pacote
0,1.0,3569.0, desinfetante 5 lts
0,1.0,3569.0, sabao em po embalagem 1 kg
0,1.0,3569.0, pa para lixo revestido em plastico
0,1.0,3569.0, polidor de aluminio 500 ml cx c/ 12 und
0,1.0,3569.0, sabonete liquido 5 lts
0,1.0,3569.0, pano de chao
0,1.0,3569.0, pano de prato
0,1.0,3569.0, lustra moveis 200 ml
0,1.0,3569.0, fosforo 10 cx c/40 palitos und
0,1.0,3569.0, flanela para limpeza
0,1.0,3569.0, esponja duas faces
0,1.0,3569.0, pastilha sanitaria
0,1.0,230.0,semi eixo dianteiro lado esquerdo (air cross)
0,1.0,230.0, amortecedor dianteiro gp32785
0,1.0,230.0, amortecedor dianteiro gp32784
0,1.0,230.0, kit amortecedor ksc17114s
0,10.0,182260.0,cabo paralelo 1.5mm rolo c25m
0,10.0,182260.0, cabo paralelo 1.5mm rolo c25m
0,10.0,182260.0, papel contatoadesivo 45cmx2mx0.08mm colorid
0,10.0,182260.0, fechadura.81309-esp.inox
0,10.0,182260.0, fechadura ext 1000 alavana pr
0,10.0,182260.0, fechadura ext 1000 alavana pr
0,10.0,182260.0, fechadura ext 1000 alavana pr
0,10.0,182260.0, fechadura 1400 int. italy ros. cro
0,10.0,182260.0, fechadura 1400 int. italy ros. cro
0,10.0,182260.0, fecho naval latao cromado 520x12cm
0,10.0,182260.0, canaleta conduteck 20x10 c adesiv
0,10.0,182260.0, dobrad.zinc.850x3pol de canto
0,10.0,182260.0, pasta plastica fichario - ref: bg6632a
0,10.0,182260.0, uniao soldavel 25mm
0,10.0,182260.0, pacote c25 env. finos c4 furos
0,10.0,182260.0, papel contatoadesivo 45cmx2mx0.08mm colorid
0,10.0,182260.0, uniao soldada 25mm
0,10.0,182260.0, suporte em metal pata tv - ref-sb-56
0,10.0,182260.0, tinta chemicolor 400ml u.g.branco brilha - r
0,10.0,182260.0, tinta chemicolor 400ml u.g.branco brilha - r
0,10.0,182260.0, tinta chemicolor 400ml u.g.preto bri - ref:
0,10.0,182260.0, tinta chemicolor 400ml u.g.branco brilha - r
0,10.0,182260.0, tinta chemicolor 400ml u.g.branco brilha - r
0,10.0,182260.0, papel criat 8 crs usap 32fls 120g
0,10.0,182260.0, papel criat 8 crs usap 32fls 120g
0,10.0,182260.0, papel criat 8 crs usap 32fls 120g
0,10.0,182260.0, ferrolho chato niquelado 460x3
0,10.0,182260.0, 2 inter paral.petra
0,10.0,182260.0, int.paralelo+tomada padrao br montado
0,10.0,182260.0, tomada dupla padrao br 10a
0,10.0,182260.0, ferrolho zincado 450x4pol
0,10.0,182260.0, 2 interrup.cplca 4x2.
0,10.0,182260.0, trincha 302 2 polegada
0,10.0,182260.0, veda rosca 18x50m
0,10.0,182260.0, veda rosca 18x50m
0,10.0,182260.0, fita isolante imp.slim 18x20mt
0,10.0,182260.0, fita isolante imp.slim 18x20mt
0,10.0,182260.0, chave teste ptensao eletrica - ref: 084
0,10.0,182260.0, envelope saco plast multiuso c20
0,10.0,182260.0, plug desmontavel 2p+t 20a branco
0,10.0,182260.0, plug desmontavel 2p+t 10a br
0,10.0,182260.0, adesivo plastico 75g
0,10.0,182260.0, adesivo plastico 75g
0,10.0,182260.0, bucha sd plastica 10mm 50 pc
0,10.0,182260.0, pacote c25 env. finos c4 furos
0,10.0,182260.0, pacote c25 env. finos c4 furos
0,10.0,182260.0, pacote c25 env. finos c4 furos
0,10.0,182260.0, pacote c25 env. finos c4 furos
0,10.0,182260.0, pacote c25 env. finos c4 furos
0,10.0,182260.0, grelha redon.branca 100mm
0,10.0,182260.0, grelha redon.branca 100mm
0,10.0,182260.0, plug desmontavel 2p 20a branco
0,10.0,182260.0, joelho (lr) 25mmx12
0,10.0,182260.0, luva soldavel 25mm
0,10.0,182260.0, chave teste - ref:004 (8138)
0,10.0,182260.0, grelha red. radial br - ref: 335
0,10.0,182260.0, femea bipolar 10a250v 2p br
0,10.0,182260.0, femea bipolar 10a250v 2p br
0,10.0,182260.0, femea bipolar 10a250v 2p br
0,10.0,182260.0, joelho 90 soldrosca 25mmx12
0,10.0,182260.0, grelha branca 100mm
0,10.0,182267.0,compactor color c6
0,10.0,182267.0, fita corretiva papagar 5mmx8m ref-906
0,10.0,182267.0, filipinho color cards lumi a4
0,10.0,182267.0, cola em bastao 40g
0,10.0,182267.0, tesoura escolar 14cm - ref: s01049
0,10.0,182267.0, tesoura escolar pcanhoto 14cm - ref: s01050
0,10.0,182267.0, lapis grafite hb conj c8 - ref: hy004
0,10.0,182267.0, cola branca maxi 90g
0,10.0,182267.0, tesoura escolar pcanhoto 14cm - ref: s01050
0,10.0,182267.0, borracha apagar prima c3 und
0,10.0,182267.0, pasta aba elas of lom line vd 4cm
0,10.0,182267.0, pasta aba elas of lom line vm 4cm
0,10.0,182267.0, pasta aba elas of lom line cr 4cm
0,10.0,182267.0, pasta aba elas of lom line fm 4cm
0,10.0,182267.0, pasta aba elas of lom line am 4cm
0,10.0,182267.0, pasta aba elas of lom line az 4cm
0,10.0,182267.0, tesoura escolar pcanhoto 14cm - ref: s01050
0,10.0,182306.0,lapis grafite hb conj c8 - ref: hy004
0,10.0,182306.0, papel c250fls lembrete sticker de papel ref
0,10.0,182306.0, sup.prat.mao francesa reforcado br 30cm
0,10.0,182306.0, massa uti guti 12un 180g
0,10.0,182306.0, espelho emold nwd 44x94 ex 6015
0,10.0,182306.0, fita qualitape transp 48mmx40m
0,10.0,182306.0, papel adesivo 45cmx5mx0.08mm - ref-sortido a
0,10.0,182306.0, pistola de cola quente - ref: hb-04
0,10.0,182306.0, cola branca 1kg
0,10.0,182306.0, organizador telado para escritorio ref-jm300
0,10.0,182306.0, brascoplast st 75g
0,10.0,182306.0, planta artificial plast cvaso ceram - ref:
0,10.0,182306.0, big giz triangular c12
0,10.0,182306.0, big giz triangular c12
0,10.0,182306.0, parafuso sextavado cabeca 6x50mm c4pcs - re
0,10.0,182306.0, balao 7 imperial c50 sortido
0,10.0,182306.0, cola artesao silicone 250ml
0,10.0,182306.0, papel fotografo adesivo c20fls
0,10.0,182306.0, pistola de cola quente - ref: 201-20w
0,10.0,182306.0, fita decorativa 3.8mm 2.7m - ref: b0868-3
0,10.0,182306.0, filipinho color c45fls
0,10.0,182306.0, espelho quad mold plastica
0,10.0,182306.0, cola gel 34g
0,10.0,182306.0, papel contatoadesivo 45cmx2mx0.08mm colorid
0,10.0,182306.0, fita fixa forte 19mmx2m
0,10.0,182306.0, fitilho cores 10mm x 50mm und
0,10.0,182306.0, cabide aramado pcozinha - ref: p3
0,10.0,182306.0, fita de cetim 1.5mm c22.8m - ref: b0913-1.5
0,10.0,182306.0, papel fotografo adesivo c20fls
0,10.0,182306.0, glitter pdecor c12 potes - ref: 25145-2(25
0,10.0,182306.0, caneta hidrografica jumbo c12 cores ref-218
0,10.0,182306.0, esferografica trilux c3 azprvm
0,10.0,182306.0, fita corretiva papagar 5mmx8m ref-906
0,10.0,182306.0, usapel vrg azul a4 180gr 50fls
0,10.0,182306.0, estojo em pu - ref: bet-9
0,10.0,182306.0, fita decorativa 1.8mm 2.7m - ref: b0868-2
0,10.0,182306.0, fita decorativa 18mmx10m poliester ref-pw104
0,10.0,182306.0, fita decorativa 5mm 2.7m - ref: b0868-4
0,10.0,182306.0, papel criativo 10 cores 50f a4 - ref-rab-8c
0,10.0,182306.0, papel criativo 10 cores 50f a4 - ref-rab-8c
0,10.0,182306.0, fita de cetim 2.5mm c22.8m - ref: b0913-2.5
0,10.0,182306.0, estilete xd-86-a abs - ref: xd-86-a
0,10.0,182306.0, caneta esferografica 07 1
0,10.0,182306.0,2mm blister2 aza
0,10.0,182306.0, ecolapis grafite preto n.2
0,10.0,182306.0, giz de cera giotto maxi 12 cores
0,10.0,182306.0, esferografica trilux c3 azprvm
0,10.0,182306.0, fita corretiva papagar 5mmx8m ref-906
0,10.0,182306.0, fita corretiva papagar 5mmx8m ref-906
0,10.0,182306.0, parafuso agromerado 3
0,10.0,182306.0,5x14mm c50pcs - ref:
0,10.0,182306.0, parafuso cabeca chata 4
0,10.0,182306.0,2x25mm c28pcs ref:j
0,10.0,182306.0, fita decorativa 1.8mm 2.7m - ref: b0868-2
0,10.0,182306.0, fita de cetim 1.5mm c22.8m - ref: b0913-1.5
0,10.0,182306.0, barbante cru 46 c100mts
0,10.0,182306.0, barbante cru 46 c100mts
0,10.0,182306.0, valvula plavatorio
0,10.0,182306.0, borracha de apagar 5cm - ref- bce-102 (bce-1
0,10.0,182306.0, fita decorativa 18mmx10m poliester ref-pw104
0,10.0,182306.0, conjunto de alfinete c30un em aco ref-09
0,10.0,182306.0, cartela c50 olhinhos preto ppelucia ref-ey
0,10.0,182306.0, cartela c50 olhinhos preto ppelucia ref-ey
0,10.0,182306.0, cola branca 40g
0,10.0,176870.0,folha em eva 180x100cm ref: 180x100(180x100c
0,10.0,176870.0, caderno broch cd un he-man motu 80f
0,10.0,176870.0, mega cross
0,10.0,176870.0, meu 1 giz c6 un. - ref: 09506
0,10.0,176870.0, cola colorida-est.c4 bisn. 23g
0,10.0,176870.0, giz de cera giotto maxi 12 cores
0,10.0,176870.0, lancheira inf dec dino
0,10.0,176870.0, massa uti guti 12un 180g
0,10.0,176870.0, tempera guache 15ml 12 cores
0,10.0,176870.0, tesoura domestica 16cm - ref: s02239.04
0,10.0,176870.0, escova color
0,10.0,176870.0, ecolapis grafite jumbo c 3
0,10.0,176870.0, esponja p banho infantil - ref: 0017
0,10.0,176870.0, cola branca maxi 90g
0,10.0,176870.0, guache estojo c6 potes 15 ml
0,10.0,176870.0, guache estojo c6 potes 15 ml
0,10.0,176870.0, fita isolante em pvc 0.18x19mmx10m ref-0.18m
0,10.0,176870.0, apontador triangular color - ref: 8905a
0,4.0,71709.0,rele ip nf 220v fo
0,1.0,19272.0,gasolina comum c
0,1.0,19276.0,gasoleo arla 32 granel
0,1.0,19277.0,gasolina comum c
0,10.0,176705.0,papel adesivo 45cmx5mx0.08mm - ref-sortido a
0,10.0,176705.0, fita adesiva color 18mmx40mtx40mic - ref- 40
0,10.0,176705.0, pasta aba elas of line verde - ref: 0254.t.0
0,10.0,176705.0, pistola de cola quente - ref: hb-04
0,10.0,176705.0, pistola de cola quente - ref: hb-04
0,10.0,176705.0, enxada norte 20cm c cabo
0,10.0,176705.0, agenda esp planner daisy m7
0,10.0,176705.0, tinta acril. brilh. 250ml vd. folha - ref: 0
0,10.0,176705.0, pulverizador plast 360ml cristal - ref: jm16
0,10.0,176705.0, garrafa glt lille 1l verde matcha
0,10.0,176705.0, conjunto de clips 33 c600 und ferro - ref:
0,10.0,176705.0, cola gel 63g frasco ergonomico
0,10.0,176705.0, copo 200ml branco c100
0,10.0,176705.0, fita corretiva papagar 5mmx12m ref-902
0,10.0,176705.0, folha em eva 180x100cm ref: 180x100(180x100c
0,10.0,176705.0, papel adesivo 45cmx5mx0.08mm - ref-sortido a
0,10.0,176705.0, tinta ptecido 250ml preto
0,10.0,176705.0, tinta ptecido 250ml azul turquesa
0,10.0,176705.0, tinta tecido fosca 250ml vinho
0,10.0,176705.0, tinta ptecido 250ml amarelo limao
0,10.0,176705.0, tinta ptecido 250ml verde olivia
0,10.0,176705.0, tinta ptecido 250ml amarelo-ouro
0,10.0,176705.0, tinta tecido fosca 250ml verm bg
0,10.0,176705.0, tinta tecido fosca 250ml violeta
0,10.0,176705.0, etiqueta de papel adesivo color c28pcs - re
0,10.0,176705.0, balao 7 buffet c50 sortida
0,10.0,176705.0, papel a4 fotog adesiv 135g pct20f
0,10.0,176705.0, papel a4 fotog adesiv 135g pct20f
0,10.0,176705.0, papel a4 fotog adesiv 135g pct20f
0,10.0,176705.0, retros linha 400jds c10un col-br
0,10.0,176705.0, usapel lin bco a4 180gr 50fls
0,10.0,176705.0, usapel csc ovo mf a4 180g 50fls
0,10.0,176705.0, filipinho sulfite azul 60k
0,10.0,176705.0, cola colorida c6 cores
0,10.0,176705.0, cola colorida c6 cores
0,10.0,176705.0, fita dupla face banana transp 18mmx2m adesiv
0,10.0,176705.0, fita dupla face banana transp 18mmx2m adesiv
0,10.0,176705.0, pasta cbotao a4 plastica - ref: bg3404(bg-3
0,10.0,176705.0, borracha de apagar 5cm - ref-b067 (b067-a)
0,10.0,176705.0, borracha de apagar 5cm - ref-b067 (b067-a)
0,10.0,176705.0, stabilo point amarelo neon - ref: 88024
0,10.0,176705.0, caneta stabilo point marrom escuro
0,10.0,176705.0, stabilo point rosa neon 88056
0,10.0,176705.0, caneta stabil point laranja
0,10.0,176705.0, caneta stabilo point vermelha
0,10.0,176705.0, caneta stabilo point azul escuro
0,10.0,176705.0, balao 7 buffet c50 verde folha
0,10.0,176705.0, balao 7 buffet c50 laranja
0,10.0,176705.0, balao 7 buffet c50 verde vermelho
0,10.0,176705.0, balao 7 buffet c50 azul
0,10.0,176705.0, cardeno 14mais+96f - ref: 140490
0,10.0,176705.0, caneta esfer stabilo pen vd esm
0,10.0,176705.0, fita dupla face banana transp 12mmx2m adesiv
0,10.0,176705.0, fita dupla face banana transp 12mmx2m adesiv
0,10.0,176705.0, papel senninha vd a4 75g 100f
0,10.0,176705.0, papel senninha az a4 75g 100f
0,10.0,176705.0, papel senninha cn a4 75g 100f
0,10.0,176705.0, papel senninha rs a4 75g 100f
0,10.0,176705.0, conjunto de clips 33 c150un ferro - ref: 24
0,10.0,176705.0, abracadeira de nylon 3.6x150mm c90 - ref: 3
0,10.0,176705.0, pincel artistico n.18 - ref: g884
0,10.0,176705.0, estojo escolar tecido ref-8524
0,10.0,176705.0, cola gel 34g
0,10.0,176705.0, suporte plastico c fita adesiva 18x33m 40mi
0,10.0,176705.0, suporte plastico c fita adesiva 18x33m 40mi
0,10.0,176705.0, marca texto cores pasteis - ref: hf60300
0,10.0,176705.0, marca texto cores pasteis - ref: hf60300
0,10.0,176705.0, marca texto cores pasteis - ref: hf60300
0,10.0,176705.0, pincel artistico n.14 - ref: g882
0,10.0,176705.0, estojo de tecido - ref: 5533
0,10.0,176705.0, caneta cd marker retroprojetor tinta vm - re
0,10.0,176705.0, marcador cd marker az
0,10.0,176705.0, marcador cd marker az
0,10.0,176705.0, pincel artistico n.12 - ref: g881
0,10.0,176705.0, pincel artistico n.12 - ref: g881
0,10.0,176705.0, pasta polip. of dac onda vd
0,10.0,176705.0, pincel artistico n.4 - ref: g877
0,10.0,176705.0, pincel artistico n.2 - ref: g876
0,10.0,176705.0, pincel artistico n.2 - ref: g876
0,10.0,176705.0, pincel artistico n.2 - ref: g876
0,10.0,176705.0, pincel chato para pintura n.2 - ref: 577-2
0,10.0,176714.0,massinha soft 15 cores
0,10.0,176714.0, giz cera staedtler jumbo 12 cores
0,10.0,176714.0, multicolor sup 12 crs tons de pele
0,10.0,176714.0, cola gliter 15g cj c4 sem cor
0,10.0,176714.0, cola colorida c6 cores
0,10.0,176729.0,papel chamex a-4 c500 folhas
0,10.0,176729.0, cortina cort luz azul 2.40x1.60
0,10.0,176729.0, faqueiro 30pca ipanema preto
0,10.0,176729.0, jogo faca inox 6pca plenus pre
0,10.0,176729.0, porta detergente
0,10.0,176831.0,papel report a4 c500fls - ref: 9702575
0,10.0,176831.0, papel criat 8 cores usapel a4 85g
0,10.0,176831.0, pasta aba elast of lombo 2cm azul
0,10.0,176831.0, papel senninha rs a4 75g 100f
0,10.0,176831.0, papel senninha az a4 75g 100f
0,10.0,176831.0, papel senninha vd a4 75g 100f
0,10.0,176831.0, pasta aba elast of lombo 2cm vrm
0,890.0,1299228.0,arquivo de aco 4 gavetas p/pasta suspensa c/ chave
0,890.0,1299228.0, estante de aco com 6 prateleira
0,10.0,176833.0,dupla face papel liso br 19x30
0,10.0,176833.0, fita larga transp 48mmx50mx45mic ref- 48mmx5
0,10.0,176833.0, lapis grafite hb conj c8 - ref: hy004
0,10.0,176833.0, envelope saco c 100 nat.
0,10.0,176833.0, caixa primeiro socorros plastica - ref: 1023
0,10.0,176833.0, papel senninha cn a4 75g 100f
0,10.0,176833.0, tinta guache 500ml az. celeste - ref: 02050-
0,10.0,176833.0, tinta guache 500ml vd. folha - ref: 02050-51
0,10.0,176833.0, tempera guache 500ml rosa
0,10.0,176833.0, tinta guache 500ml vd.band - ref: 02050-511
0,10.0,176833.0, tempera guache 500ml marrom
0,10.0,176833.0, tinta guache 500ml am. ouro - ref: 02050-505
0,10.0,176833.0, tempera guache 500ml
0,10.0,176833.0, tinta guache 500ml preto - ref: 02050-520
0,10.0,176833.0, tinta guache 500ml vm. fogo - ref: 02050-507
0,10.0,176833.0, tempera guache 500ml violeta
0,10.0,176833.0, tinta guache 500ml az.turq - ref: 02050-501
0,10.0,176833.0, porta chave pote c50 pcs - ref: b1004-50
0,10.0,176833.0, crepe uso geral tapefix - 24x50
0,10.0,176833.0, tinta guache 500ml laranja - ref: 02050-517
0,10.0,176833.0, tinta guashe 500ml branco - ref: 02050-519
0,10.0,176833.0, dinheirinho (50 notas)
0,10.0,176833.0, cartolina color set 66x48cm
0,10.0,176833.0, tinta guache 500ml laranja - ref: 02050-517
0,10.0,176836.0,pasta aba elast of lombo 2cm amar
0,10.0,176836.0, reabastecedor marcador q bco 20ml
0,10.0,176836.0, reabastecedor pmarcador 30ml az
0,10.0,176836.0, tesoura domestica 16cm - ref: s02239.04
0,10.0,176836.0, marcador compactor qb rosa
0,10.0,176836.0, reabastecedor pmarcador 30ml pt
0,10.0,176836.0, marcador p quadro branco vm
0,10.0,176836.0, borracha de apagar 5cm - ref- bce-102 (bce-1
0,10.0,176836.0, barra de cola de silicone grossa c5pcs ref:
0,10.0,176836.0, apontador retangular color - ref: 1349
0,10.0,176836.0, tesoura domestica 19cm - ref: sh002.05
0,10.0,176836.0, fita corretiva papagar 5mmx3m ref-907
0,10.0,176836.0, cola em bastao 21g
0,10.0,176836.0, cola branca 90g
0,10.0,176836.0, marca texto - ref: ah619t-1
0,10.0,176836.0, apontador retangular color - ref: 1349
0,10.0,176836.0, fita corretiva papagar 5mmx8m ref-906
0,10.0,176836.0, caderno cd univ l vermelho 96f
0,10.0,176836.0, apontador jumbo com deposito - ref: 125jzf
0,10.0,176836.0, ecolapis grafite jumbo c 3
0,10.0,176836.0, fita corretiva papagar 5mmx3m ref-907
0,10.0,176836.0, marca texto - ref: ah619t-1
0,10.0,176836.0, marca texto - ref: ah619t-1
0,10.0,176850.0,assento almofadao branco br1
0,10.0,176850.0, brascoplast st 75g
0,10.0,176850.0, eva film rainbow 40x48cm
0,10.0,176850.0, eva film cobra 40x48cm
0,10.0,176850.0, eva film zebra 40x48cm
0,10.0,176850.0, pasta tipo fichario plastica ref-5604
0,10.0,176850.0, lampada led 9w 6500k ref: a3-3 9w
0,10.0,176850.0, eva 40x48cm lantejoula branco
0,10.0,176850.0, eva 40x48cm lantejoula prata
0,10.0,176850.0, eva 40x48cm lantejoula vm
0,10.0,176850.0, barbante eco brasil 8 color 100g
0,10.0,176850.0, cola cglitter 35gr und.verde
0,10.0,176850.0, cola cglitter 35gr und.vermelho
0,10.0,176850.0, cola cglitter 35gr und.ouro
0,10.0,176850.0, cola cglitter 35gr und.azul
0,10.0,176850.0, cola cglitter 35gr und.prata
0,10.0,176850.0, cola glitter lilas
0,10.0,176859.0,cadeno cd univ snoop 10 160f
0,10.0,176859.0, teclado pcomputador plastico - ref: 530(fc-
0,10.0,176859.0, relogio de parede plast - ref: xd845
0,10.0,176859.0, caderno cd univ mickey 10m 200f
0,10.0,176859.0, eva film zebra 40x48cm
0,10.0,176859.0, sacola de papel 15x8x21cm color - ref: 34921
0,10.0,176859.0, organizador pmesa telado de metal color pe
0,10.0,176859.0, relogio de parede 19cm pt cfundo br silenci
0,10.0,176859.0, caneta esf. 0.7 azul c25 unidades
0,10.0,176859.0, papel a4 verge cr 120 g 50 fls
0,10.0,176859.0, papel verge verde 12g a4 30fls - ref: 666687
0,10.0,176859.0, envelope de papel c10und ref-7.5x11-kit (7.
0,10.0,176859.0, difusor aromas flor algodao 250ml
0,10.0,176859.0, difusor aromas orquidea 250ml
0,10.0,176859.0, sabonete liq alga marinha 2l
0,10.0,176859.0, caneta stabilo boss pastel vd
0,10.0,176859.0, pasta aba elast oficio minnie
0,10.0,176859.0, pasta aba elast oficio patru canina
0,10.0,176859.0, pasta aba elast oficio patru canina
0,10.0,176859.0, caneta stabilo boss pastel pe
0,10.0,176859.0, pulverizador plast 60ml branco cristal ref:b
0,10.0,176859.0, velcro conjunto c6 pcs - ref: hl20
0,10.0,176859.0, difusor aromas cravocanela 250ml
0,10.0,176859.0, difusor aromas cravocanela 250ml
0,10.0,176859.0, vela aromatica canela 90g
0,10.0,176859.0, fita isolante em pvc 0.18x19mmx10m ref-0.18m
0,10.0,176859.0, caneta esferografica 0.7mm ref-ps-007
0,10.0,176859.0, apontador cdeposito minibox
0,10.0,176859.0, lapiseira corpo plastico 0.7-0.9mm ref-bk308
0,10.0,176859.0, tesoura escolar 12cm - ref: s01137
0,10.0,176859.0, caderno brosh cd 14 d rs 96f
0,10.0,176859.0, borracha dust free - ref: sm187129
0,10.0,176859.0, envelope de papel c10und ref-7.5x11-kit (7.
0,10.0,176859.0, envelope de papel c10und ref-7.5x11-kit (7.
0,10.0,176859.0, envelope de papel c10und ref-7.5x11-kit (7.
0,10.0,176859.0, envelope de papel c10und ref-7.5x11-kit (7.
0,10.0,176859.0, caneta esferografica 0.5mm corpo metalico re
0,10.0,176859.0, caneta esferografica 0.5mm corpo metalico re
0,10.0,176859.0, envelope de papel 11x16cm c10pcs - ref: 11x
0,10.0,176859.0, gelo rec rigido 100 ml - ref:
0,10.0,176859.0, gelo rec rigido cap.500ml
0,10.0,176859.0, gelo rec rigido cap.400ml
0,10.0,176859.0, caneta esferografica 0.7mm ref-pt-271
0,10.0,176868.0,espiral pt1 m 34
0,10.0,176868.0, filtro 5 tom incorp slim bivolt br
0,10.0,176868.0, extensao 5m tripolar branca c3 tom
0,10.0,176868.0, protetor de tomada 12pca
0,1.0,4818.0,pneu 1400x24
0,1.0,4818.0, camara 1400x24
0,10.0,176870.0,guache estojo c6 potes 15 ml
0,10.0,176870.0, guache estojo c6 potes 15 ml
0,10.0,176870.0, tempera guache 15ml 12 cores
0,10.0,176870.0, massa uti guti 12un 180g
